DateTime,email,ip,type,useragent
2021-11-07T21:35:46.548Z,47ef1ba29a474ccd2633077dce15b3639596cc7d22eef9f0e32273457e403876,104.47.70.126,Skyward Click,null
2021-11-07T21:35:47.260Z,47ef1ba29a474ccd2633077dce15b3639596cc7d22eef9f0e32273457e403876,73.8.221.39,Skyward Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-07T21:35:58.585Z,47ef1ba29a474ccd2633077dce15b3639596cc7d22eef9f0e32273457e403876,52.154.172.206,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-11-07T21:39:40.483Z,c44559c25167d5dd7fac41d9319cdb5d674150a151138665faed30630367e282,104.47.70.126,Dunkin Click,null
2021-11-07T21:39:41.372Z,c44559c25167d5dd7fac41d9319cdb5d674150a151138665faed30630367e282,99.146.72.153,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-07T21:39:50.593Z,c44559c25167d5dd7fac41d9319cdb5d674150a151138665faed30630367e282,174.127.75.235,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-07T21:40:12.384Z,c44559c25167d5dd7fac41d9319cdb5d674150a151138665faed30630367e282,99.146.72.153,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-07T21:40:17.112Z,c44559c25167d5dd7fac41d9319cdb5d674150a151138665faed30630367e282,99.146.72.153,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-07T21:50:01.966Z,6bf8a9cbebcd03540ad3ee47e43e2c5970e3e2c9ba18c6daec663b786dbab705,104.47.70.126,Dunkin Click,null
2021-11-07T21:50:02.380Z,6bf8a9cbebcd03540ad3ee47e43e2c5970e3e2c9ba18c6daec663b786dbab705,67.184.45.179,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-07T21:50:13.008Z,6bf8a9cbebcd03540ad3ee47e43e2c5970e3e2c9ba18c6daec663b786dbab705,52.185.65.20,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-07T21:51:54.653Z,a3351e0459b5f9c1394e3e4d72c54cb3b116a2baedc6862d1970e047b8c8f727,104.47.58.126,Dunkin Click,null
2021-11-07T21:51:54.990Z,a3351e0459b5f9c1394e3e4d72c54cb3b116a2baedc6862d1970e047b8c8f727,104.55.215.217,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-07T21:52:04.868Z,a3351e0459b5f9c1394e3e4d72c54cb3b116a2baedc6862d1970e047b8c8f727,199.167.29.177,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-11-07T21:52:11.132Z,a3351e0459b5f9c1394e3e4d72c54cb3b116a2baedc6862d1970e047b8c8f727,104.47.58.126,Dunkin Click,null
2021-11-07T21:52:11.222Z,a3351e0459b5f9c1394e3e4d72c54cb3b116a2baedc6862d1970e047b8c8f727,104.55.215.217,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-07T22:12:05.271Z,6b3664489ce2fedd5c5bca06506fae0abc658866f0c7dda5886e5d4f050f1d74,104.47.55.126,Dunkin Click,null
2021-11-07T22:12:05.961Z,6b3664489ce2fedd5c5bca06506fae0abc658866f0c7dda5886e5d4f050f1d74,98.222.229.137,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-07T22:12:17.661Z,6b3664489ce2fedd5c5bca06506fae0abc658866f0c7dda5886e5d4f050f1d74,103.11.64.76,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2021-11-07T22:16:49.261Z,1d8ff4cb4c7958ccc3c0a3f053822160e699236cdd61bbf5b575d779c405280f,104.47.55.126,Dunkin Click,null
2021-11-07T22:16:49.973Z,1d8ff4cb4c7958ccc3c0a3f053822160e699236cdd61bbf5b575d779c405280f,174.208.226.235,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
2021-11-07T22:17:02.755Z,1d8ff4cb4c7958ccc3c0a3f053822160e699236cdd61bbf5b575d779c405280f,162.211.66.73,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-11-07T22:22:32.047Z,ba4a8d7ed81dc0217388071ae3b2669a952ded4e5105c5c841847d45a00005bc,104.47.55.126,Skyward Click,null
2021-11-07T22:22:32.421Z,ba4a8d7ed81dc0217388071ae3b2669a952ded4e5105c5c841847d45a00005bc,67.162.28.119,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-07T22:22:51.296Z,ba4a8d7ed81dc0217388071ae3b2669a952ded4e5105c5c841847d45a00005bc,40.78.1.199,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2021-11-07T22:29:56.796Z,add73395f704044581142719b3e24be9a989af4ff139fdcd3a8f404963e2f68b,104.47.70.126,Skyward Click,null
2021-11-07T22:29:57.379Z,add73395f704044581142719b3e24be9a989af4ff139fdcd3a8f404963e2f68b,50.4.39.4,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-07T22:30:07.849Z,add73395f704044581142719b3e24be9a989af4ff139fdcd3a8f404963e2f68b,50.115.116.225,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-11-07T22:42:05.661Z,53f36e4ecb86852b531b030abe0f110dae2f43a455673113080edeb5ec3f6492,104.47.58.126,Dunkin Click,null
2021-11-07T22:42:06.550Z,53f36e4ecb86852b531b030abe0f110dae2f43a455673113080edeb5ec3f6492,98.223.25.67,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-07T22:42:15.756Z,53f36e4ecb86852b531b030abe0f110dae2f43a455673113080edeb5ec3f6492,216.119.158.134,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-07T23:13:33.963Z,e6036d35d16a4e58c98322548bf54ecbd0bb77e27c46657d2f3edc616b000d65,104.47.70.126,Dunkin Click,null
2021-11-07T23:13:34.433Z,e6036d35d16a4e58c98322548bf54ecbd0bb77e27c46657d2f3edc616b000d65,104.50.118.178,Dunkin Click,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G950U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.2 Chrome/83.0.4103.106 Mobile Safari/537.36"
2021-11-07T23:13:52.310Z,591b65e7e9335e75a919341d26ae37c9b72209ffd198b861cbce0802b486bcfa,104.47.58.126,Dunkin Click,null
2021-11-07T23:13:52.916Z,591b65e7e9335e75a919341d26ae37c9b72209ffd198b861cbce0802b486bcfa,76.16.239.228,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-07T23:13:58.368Z,e6036d35d16a4e58c98322548bf54ecbd0bb77e27c46657d2f3edc616b000d65,174.127.71.250,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-11-07T23:14:09.262Z,591b65e7e9335e75a919341d26ae37c9b72209ffd198b861cbce0802b486bcfa,50.7.20.12,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2021-11-07T23:14:23.797Z,e6036d35d16a4e58c98322548bf54ecbd0bb77e27c46657d2f3edc616b000d65,104.47.70.126,Dunkin Click,null
2021-11-07T23:14:24.754Z,e6036d35d16a4e58c98322548bf54ecbd0bb77e27c46657d2f3edc616b000d65,104.47.70.126,Dunkin Click,null
2021-11-07T23:14:25.537Z,e6036d35d16a4e58c98322548bf54ecbd0bb77e27c46657d2f3edc616b000d65,104.50.118.178,Dunkin Click,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G950U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.2 Chrome/83.0.4103.106 Mobile Safari/537.36"
2021-11-07T23:14:26.325Z,e6036d35d16a4e58c98322548bf54ecbd0bb77e27c46657d2f3edc616b000d65,104.47.70.126,Dunkin Click,null
2021-11-07T23:14:26.610Z,e6036d35d16a4e58c98322548bf54ecbd0bb77e27c46657d2f3edc616b000d65,104.50.118.178,Dunkin Click,"Mozilla/5.0 (Linux; Android 9; SAMSUNG SM-G950U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/13.2 Chrome/83.0.4103.106 Mobile Safari/537.36"
2021-11-07T23:31:57.987Z,18868960bc96402488f09237f389b16a6e48fc6876fb9f484b583134aa0bbe1c,104.47.58.126,Dunkin Click,null
2021-11-07T23:31:58.422Z,18868960bc96402488f09237f389b16a6e48fc6876fb9f484b583134aa0bbe1c,24.15.110.174,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
2021-11-07T23:32:12.925Z,18868960bc96402488f09237f389b16a6e48fc6876fb9f484b583134aa0bbe1c,192.252.223.137,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2021-11-07T23:32:18.543Z,18868960bc96402488f09237f389b16a6e48fc6876fb9f484b583134aa0bbe1c,104.47.58.126,Dunkin Click,null
2021-11-07T23:32:18.684Z,18868960bc96402488f09237f389b16a6e48fc6876fb9f484b583134aa0bbe1c,24.15.110.174,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
2021-11-07T23:38:59.886Z,f92d3d7dcf79f906b36eadea41f6402961740f363d2e2545315e7db3c4ff4710,104.47.58.126,Dunkin Click,null
2021-11-07T23:39:00.224Z,f92d3d7dcf79f906b36eadea41f6402961740f363d2e2545315e7db3c4ff4710,162.227.108.55,Dunkin Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-07T23:39:13.907Z,f92d3d7dcf79f906b36eadea41f6402961740f363d2e2545315e7db3c4ff4710,50.2.193.109,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-11-07T23:39:14.071Z,f92d3d7dcf79f906b36eadea41f6402961740f363d2e2545315e7db3c4ff4710,104.47.58.126,Dunkin Click,null
2021-11-07T23:39:14.150Z,f92d3d7dcf79f906b36eadea41f6402961740f363d2e2545315e7db3c4ff4710,162.227.108.55,Dunkin Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-07T23:39:38.767Z,f92d3d7dcf79f906b36eadea41f6402961740f363d2e2545315e7db3c4ff4710,104.47.58.126,Dunkin Click,null
2021-11-07T23:39:38.856Z,f92d3d7dcf79f906b36eadea41f6402961740f363d2e2545315e7db3c4ff4710,162.227.108.55,Dunkin Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-07T23:51:41.696Z,c89ee23a60744c05196003085474b51d88dfa559eaf827dfa8e6ad4a557c21d0,104.47.58.126,Dunkin Click,null
2021-11-07T23:51:42.718Z,c89ee23a60744c05196003085474b51d88dfa559eaf827dfa8e6ad4a557c21d0,166.205.124.44,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1"
2021-11-07T23:51:51.744Z,c89ee23a60744c05196003085474b51d88dfa559eaf827dfa8e6ad4a557c21d0,174.127.125.251,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2021-11-08T00:14:12.648Z,46dc1ee46f2762865cff673113ea495d72f306f93bb4824f440d4118b3887cdb,104.47.55.126,Dunkin Click,null
2021-11-08T00:14:13.205Z,46dc1ee46f2762865cff673113ea495d72f306f93bb4824f440d4118b3887cdb,73.74.181.141,Dunkin Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15"
2021-11-08T00:14:25.424Z,46dc1ee46f2762865cff673113ea495d72f306f93bb4824f440d4118b3887cdb,20.112.42.187,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-11-08T00:15:20.272Z,fbce146328ed75f8fe9bf7cfb16c01f8c67bfcbbcd0f2561be245ce89371e53e,104.47.58.126,Dunkin Click,null
2021-11-08T00:15:20.660Z,fbce146328ed75f8fe9bf7cfb16c01f8c67bfcbbcd0f2561be245ce89371e53e,73.74.205.230,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-11-08T00:15:31.205Z,fbce146328ed75f8fe9bf7cfb16c01f8c67bfcbbcd0f2561be245ce89371e53e,216.104.38.101,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-11-08T00:15:48.493Z,fbce146328ed75f8fe9bf7cfb16c01f8c67bfcbbcd0f2561be245ce89371e53e,104.47.58.126,Dunkin Click,null
2021-11-08T00:15:48.583Z,fbce146328ed75f8fe9bf7cfb16c01f8c67bfcbbcd0f2561be245ce89371e53e,73.74.205.230,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-11-08T00:19:48.135Z,fbdec36bc43b4ff509b862114f7d7424ee5cab87d1ec71567c858c2745a0e211,104.47.70.126,Skyward Click,null
2021-11-08T00:19:48.493Z,fbdec36bc43b4ff509b862114f7d7424ee5cab87d1ec71567c858c2745a0e211,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-08T00:19:58.412Z,fbdec36bc43b4ff509b862114f7d7424ee5cab87d1ec71567c858c2745a0e211,104.42.11.236,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-08T00:20:48.278Z,fbdec36bc43b4ff509b862114f7d7424ee5cab87d1ec71567c858c2745a0e211,104.47.55.126,Skyward Click,null
2021-11-08T00:20:48.476Z,fbdec36bc43b4ff509b862114f7d7424ee5cab87d1ec71567c858c2745a0e211,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-08T00:24:12.171Z,46dc1ee46f2762865cff673113ea495d72f306f93bb4824f440d4118b3887cdb,104.47.70.126,Dunkin Click,null
2021-11-08T00:24:12.535Z,46dc1ee46f2762865cff673113ea495d72f306f93bb4824f440d4118b3887cdb,73.74.181.141,Dunkin Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.2 Safari/605.1.15"
2021-11-08T00:36:16.177Z,31ab8cefe2a3afc5bc39fa6d6a74208f1fbcefd6634ec83185cb72d710de9a6f,104.47.70.126,Dunkin Click,null
2021-11-08T00:36:16.531Z,31ab8cefe2a3afc5bc39fa6d6a74208f1fbcefd6634ec83185cb72d710de9a6f,73.22.96.86,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
2021-11-08T00:36:27.351Z,31ab8cefe2a3afc5bc39fa6d6a74208f1fbcefd6634ec83185cb72d710de9a6f,98.158.184.184,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2021-11-08T00:37:05.068Z,31ab8cefe2a3afc5bc39fa6d6a74208f1fbcefd6634ec83185cb72d710de9a6f,104.47.58.126,Dunkin Click,null
2021-11-08T00:37:05.203Z,31ab8cefe2a3afc5bc39fa6d6a74208f1fbcefd6634ec83185cb72d710de9a6f,73.22.96.86,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
2021-11-08T00:37:36.710Z,31ab8cefe2a3afc5bc39fa6d6a74208f1fbcefd6634ec83185cb72d710de9a6f,104.47.58.126,Dunkin Click,null
2021-11-08T00:37:36.804Z,31ab8cefe2a3afc5bc39fa6d6a74208f1fbcefd6634ec83185cb72d710de9a6f,73.22.96.86,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36"
2021-11-08T00:57:16.721Z,31f5421decb00449dd96ed006ecaba88692ce3b9cc15c2a602208411a910a9c5,104.47.70.126,Dunkin Click,null
2021-11-08T00:57:17.093Z,31f5421decb00449dd96ed006ecaba88692ce3b9cc15c2a602208411a910a9c5,162.205.210.110,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-08T00:57:29.333Z,31f5421decb00449dd96ed006ecaba88692ce3b9cc15c2a602208411a910a9c5,67.198.130.223,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-11-08T00:58:38.655Z,ee27f6c8176f01243a2e837e0e28b883511aa3f44e6b42fe9909b4a6e436e496,67.184.40.75,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-08T01:04:51.337Z,7e7d78025711cd89f9e8c92dbd8eae71e6d2f4def3a8ced7a48b83d320f64725,104.47.58.126,Skyward Click,null
2021-11-08T01:04:51.791Z,7e7d78025711cd89f9e8c92dbd8eae71e6d2f4def3a8ced7a48b83d320f64725,98.32.244.217,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-08T01:05:08.161Z,7e7d78025711cd89f9e8c92dbd8eae71e6d2f4def3a8ced7a48b83d320f64725,174.127.71.247,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-08T01:20:38.960Z,874373560c6947f08b847d74337f50219834e26548dcf92dadb06da8ab47d084,104.47.58.126,Dunkin Click,null
2021-11-08T01:20:39.396Z,874373560c6947f08b847d74337f50219834e26548dcf92dadb06da8ab47d084,24.1.204.93,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-08T01:20:50.717Z,874373560c6947f08b847d74337f50219834e26548dcf92dadb06da8ab47d084,216.104.38.99,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-08T01:22:06.831Z,874373560c6947f08b847d74337f50219834e26548dcf92dadb06da8ab47d084,104.47.70.126,Dunkin Click,null
2021-11-08T01:22:07.074Z,874373560c6947f08b847d74337f50219834e26548dcf92dadb06da8ab47d084,24.1.204.93,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-08T01:45:50.565Z,39951d558467032be2db602174a4504d2de3bcfad6a10c2cf937c899fe69d352,104.47.58.126,Dunkin Click,null
2021-11-08T01:45:51.114Z,39951d558467032be2db602174a4504d2de3bcfad6a10c2cf937c899fe69d352,67.184.77.193,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-08T01:46:03.367Z,39951d558467032be2db602174a4504d2de3bcfad6a10c2cf937c899fe69d352,13.64.230.136,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-11-08T01:46:17.936Z,39951d558467032be2db602174a4504d2de3bcfad6a10c2cf937c899fe69d352,104.47.58.126,Dunkin Click,null
2021-11-08T01:46:18.033Z,39951d558467032be2db602174a4504d2de3bcfad6a10c2cf937c899fe69d352,67.184.77.193,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-11-08T02:08:40.468Z,a104b8966aa80da2ead54151d00f85c7063f7b2143019beaa2aa45096eb95134,104.47.70.126,Dunkin Click,null
2021-11-08T02:08:40.894Z,a104b8966aa80da2ead54151d00f85c7063f7b2143019beaa2aa45096eb95134,75.22.131.22,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-11-08T02:08:51.208Z,a104b8966aa80da2ead54151d00f85c7063f7b2143019beaa2aa45096eb95134,174.127.126.101,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-08T02:24:27.194Z,ef6036b34cb3fed099f3a6f7c364897c74b1060a5727b92e347fed84f845359d,104.47.55.126,Skyward Click,null
2021-11-08T02:24:27.758Z,ef6036b34cb3fed099f3a6f7c364897c74b1060a5727b92e347fed84f845359d,67.167.193.221,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
2021-11-08T02:24:38.473Z,ef6036b34cb3fed099f3a6f7c364897c74b1060a5727b92e347fed84f845359d,52.226.104.181,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-11-08T02:25:13.183Z,fa51880e5be31b7ec8e59df299561d51e44b3fa3b029f0634d16825261873b78,104.47.58.126,Dunkin Click,null
2021-11-08T02:25:13.742Z,fa51880e5be31b7ec8e59df299561d51e44b3fa3b029f0634d16825261873b78,107.77.206.109,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-08T02:25:24.372Z,fa51880e5be31b7ec8e59df299561d51e44b3fa3b029f0634d16825261873b78,64.34.253.4,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-11-08T02:28:01.025Z,fa51880e5be31b7ec8e59df299561d51e44b3fa3b029f0634d16825261873b78,104.47.55.126,Dunkin Click,null
2021-11-08T02:28:01.357Z,fa51880e5be31b7ec8e59df299561d51e44b3fa3b029f0634d16825261873b78,107.77.206.109,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-11-08T02:43:04.707Z,fad6ba0f8deddd4414f2015d96206b3c2ab2f724473e9c56aebda2d6dc49be70,104.47.58.126,Skyward Click,null
2021-11-08T02:43:05.150Z,fad6ba0f8deddd4414f2015d96206b3c2ab2f724473e9c56aebda2d6dc49be70,73.36.101.166,Skyward Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1"
2021-11-08T02:43:13.012Z,33b9b3dcdd70d7ad733e18e7d8da38f1835387a08c89c7151921eba8cd2e995e,104.47.70.126,Dunkin Click,null
2021-11-08T02:43:13.289Z,33b9b3dcdd70d7ad733e18e7d8da38f1835387a08c89c7151921eba8cd2e995e,50.4.233.44,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
